date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:32:38	34507/34507	---M--	200	added ('OK')	image/jpeg	etag:%223644008-86cb-59cf1917%22	http://www.bi-plane.co.kr/upfile/board/S_%ec%86%8c%eb%b3%80.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_%ec%86%8c%eb%b3%80.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:38	24102/24102	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:32:36%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=79&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=2	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view0542.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:39	24096/24096	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:32:39%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=77&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=2	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view723e.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:39	50158/50158	---M--	200	added ('OK')	image/jpeg	etag:%223644006-c3ee-59cf1714%22	http://www.bi-plane.co.kr/upfile/board/S_131_7.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_131_7.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:40	24005/24005	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:32:40%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=75&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=2	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view5cb2.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:44	30323/30323	---M--	200	added ('OK')	image/jpeg	etag:%2238800e3-7673-59bb9eaf%22	http://www.bi-plane.co.kr/upfile/board/S_1.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_1.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:44	26603/26603	---M--	200	added ('OK')	image/jpeg	etag:%2238800cb-67eb-59bb4326%22	http://www.bi-plane.co.kr/upfile/board/S_%ec%98%a4%eb%8a%98%ec%95%84%ec%b9%a8.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_%ec%98%a4%eb%8a%98%ec%95%84%ec%b9%a8.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:46	23984/23984	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:32:45%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=74&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=2	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view907a.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:46	50158/50158	---M--	200	added ('OK')	image/jpeg	etag:%2238800e7-c3ee-59c0853a%22	http://www.bi-plane.co.kr/upfile/board/S_131_6.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_131_6.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:48	24045/24045	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:32:47%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=73&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=2	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view43e2.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:51	23937/23937	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:32:49%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=72&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=2	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view65d1.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:51	50158/50158	---M--	200	added ('OK')	image/jpeg	etag:%2238800c8-c3ee-59bb4183%22	http://www.bi-plane.co.kr/upfile/board/S_131_5.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_131_5.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:52	36075/36075	---M--	200	added ('OK')	image/jpeg	etag:%2238800cd-8ceb-59bb4360%22	http://www.bi-plane.co.kr/upfile/board/S_%ec%98%a4%eb%8a%98%ec%a0%80%eb%85%81.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_%ec%98%a4%eb%8a%98%ec%a0%80%eb%85%81.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:52	23928/23928	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:32:52%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=69&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=2	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view4099.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:53	24089/24089	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:32:53%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=68&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=2	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view0834.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:32:59	50158/50158	---M--	200	added ('OK')	image/jpeg	etag:%2238800c3-c3ee-59b357dd%22	http://www.bi-plane.co.kr/upfile/board/S_131_4.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_131_4.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:00	39781/39781	---M--	200	added ('OK')	image/jpeg	etag:%2238800aa-9b65-59a534f5%22	http://www.bi-plane.co.kr/upfile/board/S_KakaoTalk_20170829_174358257.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_KakaoTalk_20170829_174358257.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:00	50158/50158	---M--	200	added ('OK')	image/jpeg	etag:%2238800ae-c3ee-59a67665%22	http://www.bi-plane.co.kr/upfile/board/S_131_3.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_131_3.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:00	23844/23844	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:33:00%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=65&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=2	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view7f54.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:01	24206/24206	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:33:01%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=66&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=2	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_viewafea.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:03	23956/23956	---M--	200	added ('OK')	image/jpeg	etag:%2238800a2-5d94-599bbbfa%22	http://www.bi-plane.co.kr/upfile/board/S_%ec%ba%a1%ec%b2%98.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_%ec%ba%a1%ec%b2%98.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:04	35699/35699	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:33:02%20GMT	http://www.bi-plane.co.kr/sub11_5.html?page_num=1&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/sub11_5c109.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:06	23872/23872	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:33:04%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=64&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=3	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view0b06.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:07	45180/45180	---M--	200	added ('OK')	image/jpeg	etag:%2238800a5-b07c-599bc78a%22	http://www.bi-plane.co.kr/upfile/board/S_%ec%a2%8b%ec%9d%80%ec%95%84%ec%b9%a8_3.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_%ec%a2%8b%ec%9d%80%ec%95%84%ec%b9%a8_3.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=2&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:08	23961/23961	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:33:07%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=61&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=3	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view0a70.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:11	28697/28697	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:33:09%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=56&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=3	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_viewf671.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:12	50158/50158	---M--	200	added ('OK')	image/jpeg	etag:%22388009c-c3ee-5988072f%22	http://www.bi-plane.co.kr/upfile/board/S_131_2.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_131_2.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:14	45383/45383	---M--	200	added ('OK')	image/jpeg	etag:%22388008f-b147-59801784%22	http://www.bi-plane.co.kr/upfile/board/S_131_1.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_131_1.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:15	27882/27882	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:33:12%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=50&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=3	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view9c3c.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:15	26867/26867	---M--	200	added ('OK')	image/jpeg	etag:%223880088-68f3-598009ae%22	http://www.bi-plane.co.kr/upfile/board/S_66253_113452_63.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_66253_113452_63.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:16	26750/26750	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:33:15%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=47&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=3	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view07f3.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:18	25425/25425	---M--	200	added ('OK')	image/jpeg	etag:%223880086-6351-598009a0%22	http://www.bi-plane.co.kr/upfile/board/S_69448_71737_3454.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_69448_71737_3454.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:18	28132/28132	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:33:16%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=46&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=3	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view9753.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:21	54243/54243	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:33:19%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=44&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=3	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_view8a5b.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:23	36145/36145	---M--	200	added ('OK')	image/jpeg	etag:%223880082-8d31-5980095f%22	http://www.bi-plane.co.kr/upfile/board/S_63608_109691_4956.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_63608_109691_4956.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:26	54204/54204	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:33:24%20GMT	http://www.bi-plane.co.kr/board_view.html?pid=42&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4&page_num=3	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/board_viewcf21.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:26	70637/70637	---M--	200	added ('OK')	image/jpeg	etag:%223880084-113ed-5980098b%22	http://www.bi-plane.co.kr/upfile/board/S_KakaoTalk_20170621_131512542_2.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_KakaoTalk_20170621_131512542_2.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:29	25504/25504	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2021:33:27%20GMT	http://www.bi-plane.co.kr/sub11_5.html?page_num=4&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/sub11_5a40f.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:30	20636/20636	---M--	200	added ('OK')	image/jpeg	etag:%22388007e-509c-5980091d%22	http://www.bi-plane.co.kr/upfile/board/S_%ec%8b%ac%eb%b3%bc.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_%ec%8b%ac%eb%b3%bc.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:30	209/209	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:30%20GMT	http://www.bi-plane.co.kr/img/captcha.png	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/img/captcha.png	(from http://www.bi-plane.co.kr/ver3/css/default.min.css)
06:33:30	220/220	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:30%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/bg_top_bo.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/bg_top_bo.jpg	(from http://www.bi-plane.co.kr/ver3/css/default.min.css)
06:33:30	223/223	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:31%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/bg_top_intro.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/bg_top_intro.jpg	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:31	225/225	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:31%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/bg_top_counsel.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/bg_top_counsel.jpg	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:31	222/222	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:31%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/bg_top_news.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/bg_top_news.jpg	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:31	73847/73847	---M--	200	added ('OK')	image/jpeg	etag:%223880080-12077-59800939%22	http://www.bi-plane.co.kr/upfile/board/S_%ea%b5%bf%eb%b0%94%ec%9d%b4%20%ea%b3%bc%eb%af%bc%eb%8c%80%ec%9e%a5%ec%a6%9d%ed%9b%84%ea%b5%b0.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/upfile/board/S_%ea%b5%bf%eb%b0%94%ec%9d%b4%20%ea%b3%bc%eb%af%bc%eb%8c%80%ec%9e%a5%ec%a6%9d%ed%9b%84%ea%b5%b0.jpg	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=3&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
06:33:31	224/224	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:31%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/bg_top_review.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/bg_top_review.jpg	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:31	221/221	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:32%20GMT	http://www.bi-plane.co.kr/ver3/img/bg_arrow_short.png	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/bg_arrow_short.png	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:31	223/223	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:32%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/page_bg_prev.png	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/page_bg_prev.png	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:32	223/223	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:32%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/page_bg_next.png	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/page_bg_next.png	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:32	222/222	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:32%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/page_bg_top.png	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/page_bg_top.png	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:32	225/225	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:33%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/s_bg_otc_arrow.png	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/s_bg_otc_arrow.png	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:32	220/220	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:33%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/s_bg_tab1.png	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/s_bg_tab1.png	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:33	230/230	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:33%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/s_introhis_bg_line3.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/s_introhis_bg_line3.jpg	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:33	229/229	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:33%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/s_introhis_bg_line.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/s_introhis_bg_line.jpg	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:33	230/230	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:33%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/s_introhis_bg_line1.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/s_introhis_bg_line1.jpg	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:33	230/230	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:34%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/s_introhis_bg_line2.jpg	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/s_introhis_bg_line2.jpg	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:33	215/215	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:34%20GMT	http://www.bi-plane.co.kr/ver3/img/bg_excla.png	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/bg_excla.png	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
06:33:34	221/221	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2021:33:34%20GMT	http://www.bi-plane.co.kr/ver3/img/sub/s_kakao_bg.png	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/ver3/img/sub/s_kakao_bg.png	(from http://www.bi-plane.co.kr/ver3/css/layout.css)
